Status,Adult Mortality,BMI,HIV/AIDS,Diphtheria,thinness  1-19 years,Polio,GDP,Alcohol,Income composition of resources,Schooling,Life expectancy
0,219.0,22.7,0.6,97.0,15.9,97.0,235.882889,0.01,0.589,12.6,69.1
0,223.0,21.9,0.6,97.0,16.1,97.0,2422.816,0.01,0.581,12.3,68.7
0,225.0,21.1,0.5,95.0,16.3,95.0,2458.45976,0.23,0.572,11.9,68.3
0,228.0,2.3,0.5,91.0,16.6,92.0,2178.921383,0.28,0.0,11.4,67.9
0,232.0,19.5,0.4,93.0,16.8,93.0,177.234497,0.17,0.0,10.9,67.4
0,234.0,18.8,0.4,96.0,17.1,96.0,1795.18137,0.21,0.0,10.5,67.0
0,238.0,18.0,0.3,95.0,17.3,93.0,1741.142552,0.16,0.0,10.1,66.5
0,245.0,17.4,0.3,95.0,17.5,96.0,1335.45696,0.29,0.0,9.6,65.8
0,254.0,16.7,0.3,95.0,17.8,95.0,1247.61392,0.73,0.0,9.2,65.0
0,263.0,16.1,0.3,89.0,18.0,9.0,197.45788,0.96,0.0,8.8,64.2
0,273.0,15.5,0.2,95.0,18.3,96.0,997.7417141,0.52,0.0,8.4,63.3
0,282.0,14.9,0.1,86.0,18.6,89.0,885.6382245,0.29,0.0,8.0,62.5
0,29.0,14.4,0.1,88.0,18.9,88.0,87.9387673,0.14,0.0,7.6,61.7
0,312.0,13.9,0.1,92.0,19.2,98.0,765.8632358,0.17,0.0,7.3,62.0
0,186.0,52.6,0.1,99.0,1.2,99.0,1766.947595,3.755,0.671,13.8,77.0
0,189.0,51.9,0.1,98.0,1.2,99.0,1766.947595,3.62,0.666,13.8,74.0
0,192.0,51.2,0.1,94.0,1.2,95.0,1766.947595,3.78,0.661,13.8,71.0
0,194.0,5.6,0.1,93.0,1.2,93.0,1766.947595,3.89,0.655,13.8,69.8
0,198.0,49.9,0.2,95.0,1.2,95.0,1766.947595,3.93,0.649,13.8,69.3
0,22.0,49.3,0.2,91.0,1.2,9.0,1766.947595,3.95,0.643,13.8,68.7
0,27.0,48.6,0.2,93.0,1.2,92.0,1766.947595,3.87,0.636,13.8,68.0
0,211.0,48.0,0.2,88.0,1.3,87.0,1766.947595,3.77,0.632,14.0,67.4
0,216.0,47.3,0.2,84.0,1.3,85.0,1766.947595,3.47,0.626,14.1,66.8
0,219.0,46.7,0.2,83.0,1.3,82.0,1766.947595,3.23,0.625,14.3,66.2
0,222.0,46.0,0.2,85.0,1.3,84.0,1766.947595,2.86,0.622,14.4,65.7
0,226.0,45.4,0.2,84.0,1.4,84.0,1766.947595,2.66,0.62,14.6,65.1
0,23.0,44.7,0.2,88.0,1.4,82.0,1766.947595,2.37,0.617,14.4,64.5
0,234.0,44.0,0.1,77.0,1.4,76.0,1766.947595,2.26,0.61,14.0,63.9
0,238.0,43.3,0.1,71.0,1.5,71.0,1766.947595,2.2,0.607,13.7,63.3
0,243.0,42.6,0.1,75.0,1.5,74.0,1766.947595,2.32,0.6,13.3,62.6
0,88.0,55.8,0.1,82.0,2.3,74.0,4574.9787,3.755,0.747,14.2,77.4
0,89.0,55.3,0.1,86.0,2.4,86.0,5193.94932,4.03,0.742,14.2,77.2
0,9.0,54.7,0.1,89.0,2.4,87.0,535.86555,4.12,0.735,14.2,77.0
0,92.0,54.2,0.1,92.0,2.5,87.0,4716.673325,4.61,0.728,13.9,76.8
0,92.0,53.7,0.1,88.0,2.6,89.0,55.156834,4.64,0.711,13.4,76.9
0,94.0,53.1,0.1,89.0,2.6,9.0,4611.47298,4.54,0.717,13.3,76.4
0,97.0,52.6,0.1,9.0,2.7,9.0,4697.89732,4.75,0.716,13.3,76.1
0,98.0,52.1,0.1,91.0,2.8,92.0,575.31664,5.13,0.71,13.1,76.0
0,16.0,51.5,0.1,95.0,2.8,95.0,418.292176,5.16,0.703,12.9,75.4
0,1.0,51.0,0.1,87.0,2.9,91.0,344.321698,4.82,0.697,12.7,75.7
0,12.0,5.5,0.1,93.0,2.9,95.0,2968.41186,4.56,0.0,12.5,75.0
0,99.0,49.9,0.1,84.0,3.0,87.0,265.642661,4.25,0.0,12.3,75.5
0,12.0,49.4,0.1,87.0,3.0,87.0,2214.732246,4.14,0.0,12.1,75.2
0,11.0,48.8,0.1,8.0,3.1,86.0,1761.537647,3.84,0.0,11.9,75.4
0,113.0,48.2,0.1,91.0,3.2,92.0,1524.41222,3.85,0.0,11.6,74.9
0,116.0,47.6,0.1,85.0,3.3,87.0,1461.7552,3.64,0.0,0.0,74.6
0,256.0,37.9,2.2,95.0,6.4,96.0,6532.651,3.755,0.698,12.6,65.7
0,268.0,37.3,2.3,95.0,6.7,96.0,7497.762376,0.01,0.697,12.6,65.1
0,286.0,36.8,2.8,95.0,7.0,96.0,77.625783,0.01,0.693,12.6,64.2
0,3.0,36.2,4.4,95.0,7.3,96.0,729.231453,0.01,0.687,12.5,63.4
0,325.0,35.7,5.5,95.0,7.7,96.0,7645.21469,5.76,0.678,12.4,62.2
0,349.0,35.2,6.2,95.0,8.0,96.0,6346.15624,5.99,0.669,12.3,61.1
0,393.0,34.7,9.0,96.0,8.4,96.0,5185.729845,5.01,0.661,12.2,59.2
0,427.0,34.2,12.7,96.0,8.8,96.0,5623.379566,6.56,0.646,12.1,57.5
0,436.0,33.7,13.4,96.0,9.2,96.0,5714.47937,6.21,0.63,12.1,56.9
0,491.0,33.2,14.4,96.0,9.6,96.0,5374.554867,6.45,0.61,11.9,54.8
0,566.0,32.7,20.6,96.0,1.0,96.0,5351.253732,6.37,0.593,11.9,51.7
0,652.0,32.2,28.4,96.0,1.5,96.0,4896.583835,4.9,0.58,11.8,48.1
0,693.0,31.6,31.9,96.0,1.9,96.0,4163.6596,5.51,0.567,11.8,46.4
0,699.0,31.1,34.6,97.0,11.4,97.0,355.618382,6.41,0.558,11.9,46.0
0,679.0,3.5,37.2,97.0,11.8,97.0,3128.97793,5.48,0.56,11.8,46.7
0,647.0,29.9,38.8,97.0,12.3,97.0,3349.68823,5.37,0.559,11.7,47.8
0,142.0,56.1,0.1,96.0,2.7,98.0,8757.2622,3.755,0.754,15.2,75.0
0,144.0,55.3,0.1,93.0,2.7,96.0,1226.61731,7.32,0.747,15.2,74.8
0,146.0,54.5,0.1,97.0,2.8,96.0,12216.9446,7.24,0.734,14.2,74.7
0,148.0,53.6,0.1,95.0,2.8,96.0,12291.46685,7.55,0.73,14.2,74.5
0,152.0,52.8,0.1,99.0,2.9,98.0,13167.47289,7.58,0.724,14.0,74.1
0,154.0,52.0,0.1,99.0,2.9,99.0,11224.1548,7.52,0.716,13.8,73.8
0,157.0,51.1,0.1,99.0,3.0,99.0,8553.3847,7.33,0.714,13.8,73.6
0,158.0,5.3,0.1,99.0,3.0,99.0,8787.61375,7.21,0.704,13.3,73.4
0,159.0,49.4,0.1,99.0,3.1,99.0,7313.557962,7.19,0.7,13.5,73.3
0,161.0,48.6,0.1,99.0,3.1,99.0,586.145975,7.1,0.698,13.8,73.0
0,163.0,47.8,0.1,99.0,3.2,99.0,477.182746,6.97,0.694,13.8,72.7
0,17.0,46.9,0.1,99.0,3.2,99.0,3623.47667,6.85,0.695,14.0,72.0
0,172.0,46.1,0.1,99.0,3.3,99.0,359.587582,6.95,0.699,14.8,71.8
0,176.0,45.3,0.1,99.0,3.3,99.0,2819.649531,7.0,0.692,14.6,71.4
0,179.0,44.5,0.1,98.0,3.4,99.0,3146.95177,7.13,0.685,14.3,71.0
0,183.0,43.7,0.1,98.0,3.4,99.0,3739.11936,7.26,0.677,14.1,75.0
0,78.0,41.2,0.1,99.0,5.7,99.0,3967.8951,3.755,0.864,14.9,77.7
0,8.0,4.2,0.1,99.0,5.7,99.0,4159.8652,0.01,0.863,15.0,77.6
0,84.0,39.2,0.1,99.0,5.8,99.0,44597.27968,0.01,0.86,14.9,77.1
0,79.0,38.2,0.1,99.0,5.8,99.0,47651.2599,0.01,0.852,14.4,78.3
0,79.0,37.2,0.1,97.0,5.9,99.0,4717.273,0.97,0.846,14.1,77.4
0,79.0,36.2,0.1,95.0,5.9,99.0,35268.1117,0.88,0.845,14.2,76.9
0,88.0,35.2,0.1,99.0,6.0,99.0,27965.4754,0.25,0.841,14.1,76.8
0,84.0,34.2,0.1,98.0,6.1,97.0,37951.286,0.67,0.84,14.2,77.2
0,1.0,33.2,0.1,99.0,6.2,95.0,32672.36717,0.85,0.84,14.3,76.0
0,93.0,32.2,0.1,97.0,6.3,94.0,398.96692,0.67,0.837,14.3,76.3
0,92.0,31.2,0.1,94.0,6.4,93.0,2612.13345,0.16,0.834,14.1,76.2
0,89.0,3.1,0.1,92.0,6.5,92.0,21896.6527,0.11,0.828,13.7,76.4
0,89.0,29.1,0.1,92.0,6.6,99.0,18555.56649,0.12,0.823,13.4,76.0
0,95.0,28.0,0.1,94.0,6.7,99.0,16846.2198,0.13,0.82,13.3,74.8
0,19.0,27.0,0.1,97.0,6.8,99.0,16468.12886,0.47,0.819,13.4,74.7
0,16.0,26.1,0.1,99.0,6.8,99.0,188.44826,0.37,0.818,13.4,74.4
1,137.0,65.7,0.1,91.0,1.9,91.0,6993.47736,3.755,0.792,15.0,74.5
1,138.0,65.1,0.1,88.0,1.9,88.0,7853.335191,12.03,0.787,14.8,74.3
1,14.0,64.5,0.1,95.0,1.9,95.0,7674.86559,12.06,0.781,14.4,74.1
1,139.0,63.9,0.1,95.0,1.9,95.0,7378.25539,10.99,0.778,14.3,73.9
1,144.0,63.3,0.1,95.0,2.0,95.0,7813.83499,10.67,0.775,14.2,73.7
1,147.0,62.7,0.1,94.0,2.0,94.0,6843.263289,10.8,0.77,13.9,73.4
1,152.0,62.1,0.1,94.0,2.0,94.0,6955.987733,10.93,0.768,13.8,73.2
1,155.0,61.5,0.1,95.0,2.1,96.0,7296.122479,10.98,0.761,13.8,72.9
1,157.0,6.9,0.1,95.0,2.1,95.0,5932.899677,10.89,0.755,13.5,72.6
1,161.0,6.3,0.1,95.0,2.2,96.0,4513.13628,10.39,0.75,13.5,72.2
1,16.0,59.7,0.1,96.0,2.2,97.0,3893.68998,10.48,0.745,13.5,72.1
1,157.0,59.1,0.1,95.0,2.3,94.0,3381.57837,10.96,0.738,13.3,72.2
1,155.0,58.6,0.1,96.0,2.3,96.0,271.46824,11.19,0.729,12.9,72.0
1,157.0,58.1,0.1,93.0,2.4,94.0,287.534843,10.2,0.723,12.9,71.8
1,16.0,57.5,0.1,94.0,2.4,94.0,1764.97387,10.72,0.713,12.9,71.6
1,163.0,57.0,0.1,93.0,2.5,94.0,169.28586,9.69,0.709,12.9,71.1
0,26.0,19.4,0.6,91.0,8.0,91.0,615.592225,3.755,0.399,7.7,59.9
0,268.0,18.8,0.6,91.0,8.2,91.0,75.1464113,0.01,0.398,7.7,59.3
0,27.0,18.2,0.7,88.0,8.4,89.0,699.452847,4.64,0.392,7.5,59.0
0,271.0,17.7,0.8,9.0,8.6,9.0,673.8227,4.75,0.384,7.2,58.6
0,275.0,17.1,0.9,91.0,8.8,9.0,666.842783,4.51,0.377,6.7,58.1
0,279.0,16.6,1.0,91.0,9.0,9.0,575.4464527,4.55,0.365,6.3,57.5
0,283.0,16.1,1.1,92.0,9.3,91.0,552.7455521,4.55,0.356,5.9,56.9
0,288.0,15.6,1.5,93.0,9.5,92.0,569.7612784,4.5,0.345,5.4,56.1
0,293.0,15.1,1.7,89.0,9.8,93.0,475.11122,4.58,0.334,4.9,55.3
0,32.0,14.6,2.0,86.0,1.0,94.0,422.6332374,4.73,0.325,4.7,54.3
0,313.0,14.2,2.3,82.0,1.3,94.0,46.998871,4.88,0.0,4.3,53.3
0,323.0,13.7,2.5,79.0,1.5,83.0,371.323865,4.54,0.0,3.9,52.4
0,332.0,13.3,2.9,79.0,1.7,83.0,332.344351,4.58,0.0,3.8,51.6
0,338.0,12.9,3.2,69.0,11.0,69.0,26.7635413,4.53,0.0,3.6,51.0
0,344.0,12.5,3.6,62.0,11.2,62.0,235.4912324,4.56,0.0,3.5,56.0
0,348.0,12.2,4.0,45.0,11.4,45.0,226.4759814,3.71,0.0,3.4,51.0
0,288.0,18.7,0.7,94.0,7.3,94.0,33.681223,3.755,0.406,10.6,59.6
0,297.0,18.2,0.7,95.0,7.4,95.0,312.7489794,0.01,0.404,10.6,59.1
0,33.0,17.6,1.0,96.0,7.4,96.0,282.7555252,0.01,0.398,10.5,58.6
0,312.0,17.1,1.2,96.0,7.5,96.0,265.285651,0.01,0.393,10.3,58.0
0,321.0,16.6,1.5,96.0,7.6,95.0,26.479973,4.16,0.385,9.9,57.4
0,33.0,16.1,1.9,96.0,7.7,94.0,231.1943256,4.16,0.361,9.3,56.8
0,338.0,15.7,2.4,94.0,7.8,96.0,24.944652,4.05,0.336,8.6,56.2
0,35.0,15.2,2.9,92.0,7.9,89.0,196.2472628,4.33,0.319,7.9,55.3
0,355.0,14.8,3.4,99.0,8.0,93.0,17.79995,4.54,0.309,7.2,54.8
0,361.0,14.5,3.8,92.0,8.1,88.0,165.8794176,4.5,0.29,5.9,54.1
0,369.0,14.1,4.3,87.0,8.2,82.0,15.57434,5.54,0.286,5.6,53.4
0,378.0,13.8,4.8,83.0,8.4,76.0,127.4296648,5.72,0.279,5.2,52.6
0,387.0,13.5,5.1,82.0,8.5,75.0,112.849373,5.84,0.276,4.7,51.9
0,387.0,13.3,5.2,81.0,8.7,74.0,122.4335893,5.98,0.268,4.4,51.5
0,385.0,13.0,5.3,81.0,8.8,72.0,133.7427689,6.09,0.268,4.5,51.3
0,386.0,12.8,5.2,8.0,9.0,71.0,135.9984455,6.61,0.268,4.5,58.0
0,397.0,28.0,1.9,83.0,5.5,81.0,1766.947595,3.755,0.677,12.3,53.3
0,47.0,27.4,2.0,76.0,5.6,76.0,1766.947595,0.01,0.677,12.3,52.8
0,412.0,26.8,2.4,8.0,5.8,79.0,1766.947595,3.15,0.677,12.3,52.3
0,415.0,26.2,2.9,82.0,5.9,83.0,1766.947595,3.24,0.677,12.3,52.0
0,419.0,25.6,3.3,62.0,6.1,58.0,1766.947595,3.13,0.677,12.3,51.7
0,417.0,25.0,3.3,85.0,6.3,81.0,1766.947595,3.15,0.677,12.3,51.5
0,426.0,24.4,3.7,81.0,6.5,77.0,1766.947595,2.92,0.677,12.3,51.0
0,437.0,23.8,4.1,74.0,6.6,58.0,1766.947595,2.69,0.677,12.3,54.0
0,443.0,23.2,5.3,76.0,6.8,75.0,1766.947595,2.58,0.677,12.3,49.9
0,452.0,22.6,5.8,77.0,7.0,76.0,1766.947595,2.65,0.677,12.3,49.4
0,466.0,22.1,6.1,76.0,7.2,87.0,1766.947595,3.11,0.677,12.3,48.7
0,472.0,21.5,6.5,67.0,7.3,76.0,1766.947595,3.08,0.677,12.3,48.2
0,473.0,2.9,6.7,61.0,7.5,68.0,1766.947595,3.12,0.677,12.3,48.0
0,473.0,2.4,6.9,64.0,7.7,7.0,1766.947595,3.13,0.677,12.3,47.7
0,467.0,19.9,7.0,66.0,7.9,7.0,1766.947595,3.15,0.677,12.3,47.8
0,461.0,19.4,7.1,65.0,8.1,66.0,1766.947595,3.45,0.677,12.3,47.9
0,114.0,31.3,0.2,93.0,6.6,93.0,2954.119467,3.755,0.646,13.5,73.3
0,117.0,3.5,0.2,95.0,6.8,95.0,3529.61843,0.01,0.643,13.5,73.0
0,12.0,29.7,0.2,93.0,6.9,93.0,3558.796314,0.01,0.643,13.6,72.8
0,121.0,29.0,0.3,94.0,7.1,94.0,348.482762,0.01,0.636,13.2,72.7
0,122.0,28.2,0.3,9.0,7.3,9.0,367.429453,5.07,0.632,13.1,72.6
0,123.0,27.5,0.4,99.0,7.4,99.0,3312.825985,4.75,0.627,12.7,72.5
0,124.0,26.8,0.4,99.0,7.6,99.0,3444.5566,4.45,0.621,12.4,72.4
0,124.0,26.2,0.4,99.0,7.8,99.0,3638.95946,4.16,0.615,12.2,72.4
0,126.0,25.5,0.6,98.0,8.1,98.0,3112.285712,5.28,0.602,11.9,72.3
0,129.0,24.9,0.6,96.0,8.3,97.0,234.28992,4.25,0.596,11.9,72.1
0,134.0,24.3,0.8,95.0,8.5,95.0,248.13459,4.26,0.582,11.2,71.8
0,14.0,23.7,0.8,93.0,8.7,94.0,1976.45856,4.19,0.574,11.1,71.4
0,144.0,23.2,0.9,92.0,8.9,93.0,1768.92132,4.16,0.572,11.3,71.1
0,148.0,22.6,0.8,91.0,9.2,92.0,1373.515636,3.82,0.569,11.3,77.0
0,152.0,22.1,0.8,9.0,9.4,91.0,1268.884564,3.81,0.562,11.0,73.0
0,155.0,21.5,0.8,9.0,9.6,9.0,1239.377855,3.49,0.0,11.3,69.9
0,174.0,19.6,0.2,89.0,1.9,87.0,1163.18977,3.755,0.558,10.9,68.7
0,179.0,18.9,0.2,88.0,1.9,87.0,198.687123,0.01,0.553,10.9,68.3
0,183.0,18.2,0.2,83.0,11.0,66.0,128.419568,0.01,0.546,10.8,67.8
0,186.0,17.6,0.3,86.0,11.0,84.0,95.244132,0.01,0.54,10.7,67.4
0,19.0,17.0,0.3,88.0,11.0,87.0,882.491462,2.12,0.533,10.7,67.0
0,192.0,16.4,0.5,89.0,11.0,88.0,785.6928841,2.2,0.519,10.6,66.6
0,195.0,15.9,0.6,94.0,11.1,95.0,738.2326684,2.13,0.52,10.5,66.1
0,199.0,15.3,0.7,91.0,11.2,91.0,745.7877873,2.24,0.511,10.5,65.6
0,24.0,14.8,0.9,82.0,11.3,82.0,631.675789,2.08,0.495,10.3,65.0
0,216.0,14.3,1.1,8.0,11.4,8.0,539.8791529,2.03,0.483,10.1,64.1
0,234.0,13.9,1.4,82.0,11.5,82.0,474.2238766,1.99,0.47,10.0,62.9
0,253.0,13.5,1.7,85.0,11.6,86.0,48.615184,1.38,0.458,9.7,61.5
0,268.0,13.1,1.9,69.0,11.6,69.0,362.4213785,1.44,0.445,9.3,63.0
0,273.0,12.8,2.1,54.0,11.6,54.0,339.676984,1.43,0.427,8.2,59.3
0,273.0,12.4,2.2,6.0,11.6,59.0,321.22634,1.71,0.412,7.6,58.5
0,274.0,12.1,2.1,59.0,11.6,62.0,3.685949,1.51,0.401,7.2,57.7
0,357.0,29.0,3.5,84.0,5.6,83.0,1244.429421,3.755,0.514,10.4,57.3
0,366.0,28.4,3.7,87.0,5.7,86.0,1441.1417,0.01,0.507,10.4,56.7
0,364.0,27.8,4.0,89.0,5.8,88.0,1365.34419,0.01,0.501,10.4,56.4
0,369.0,27.2,4.6,85.0,5.9,85.0,1255.648189,0.01,0.496,10.4,55.9
0,371.0,26.6,4.9,82.0,6.0,8.0,1295.649726,6.19,0.486,10.0,55.6
0,37.0,26.0,5.5,84.0,6.1,83.0,1182.869227,6.15,0.48,9.7,55.3
0,373.0,25.4,6.3,8.0,6.3,79.0,123.19538,5.89,0.473,9.2,54.8
0,382.0,24.9,6.7,84.0,6.4,82.0,1233.524316,5.9,0.466,8.8,54.2
0,395.0,24.4,7.0,82.0,6.6,81.0,111.71186,5.44,0.456,8.0,53.6
0,394.0,23.8,7.2,81.0,6.7,78.0,12.989164,5.22,0.456,8.2,53.3
0,4.0,23.3,7.4,8.0,6.9,79.0,952.1872484,5.03,0.456,8.3,52.8
0,412.0,22.8,7.5,73.0,7.0,72.0,93.211716,4.71,0.455,8.2,52.1
0,412.0,22.3,7.7,73.0,7.2,72.0,824.8689393,4.64,0.452,8.1,51.8
0,47.0,21.8,7.8,66.0,7.4,66.0,676.397661,4.58,0.452,8.4,51.6
0,41.0,21.3,7.9,63.0,7.5,61.0,614.6729339,4.43,0.437,7.1,51.5
0,394.0,2.9,7.7,62.0,7.7,57.0,68.414399,3.91,0.433,6.9,51.4
0,64.0,67.0,0.1,91.0,0.6,91.0,43315.744,3.755,0.919,16.3,82.2
0,65.0,66.4,0.1,91.0,0.5,91.0,544.43376,8.1,0.912,15.9,82.0
0,67.0,65.8,0.1,91.0,0.5,91.0,52413.72116,8.2,0.909,15.9,81.8
0,68.0,65.3,0.1,95.0,0.5,99.0,52496.69487,8.3,0.907,15.9,81.6
0,68.0,64.7,0.1,87.0,0.5,87.0,5282.2176,8.2,0.903,15.9,81.5
0,7.0,64.1,0.1,89.0,0.5,88.0,47447.4762,8.4,0.898,15.9,81.2
0,72.0,63.6,0.1,91.0,0.5,89.0,4773.45436,8.4,0.898,15.9,81.0
0,74.0,63.0,0.1,92.0,0.5,89.0,46596.33599,8.3,0.897,15.8,87.0
0,74.0,62.5,0.1,94.0,0.5,9.0,44544.5268,8.3,0.894,15.8,85.0
0,75.0,61.9,0.1,95.0,0.5,95.0,4386.69948,8.2,0.891,15.8,85.0
0,76.0,61.3,0.1,93.0,0.5,93.0,36189.58838,8.0,0.886,15.8,81.0
0,77.0,6.6,0.1,91.0,0.5,91.0,31979.87195,7.8,0.881,15.8,80.0
0,78.0,6.0,0.1,91.0,0.5,88.0,28172.14883,7.7,0.877,15.8,79.7
0,79.0,59.3,0.1,88.0,0.5,88.0,24167.8431,7.7,0.872,15.8,79.5
0,8.0,58.5,0.1,89.0,0.5,88.0,23691.59472,7.6,0.867,15.8,79.4
0,82.0,57.8,0.1,89.0,0.5,88.0,24124.16917,7.6,0.864,15.9,79.1
0,397.0,22.7,4.4,47.0,8.2,47.0,348.381417,3.755,0.347,7.1,52.5
0,437.0,22.1,4.5,47.0,8.4,47.0,377.132274,0.01,0.345,7.1,58.0
0,451.0,21.6,5.1,23.0,8.5,23.0,337.4849614,0.01,0.37,7.1,49.9
0,439.0,21.2,5.1,47.0,8.7,47.0,486.41114,0.01,0.366,7.1,53.0
0,443.0,2.7,5.8,47.0,8.8,47.0,494.336779,1.66,0.361,6.8,49.8
0,446.0,2.2,6.6,45.0,9.0,46.0,446.4434494,1.67,0.352,6.6,49.2
0,453.0,19.8,7.3,42.0,9.1,45.0,449.961839,1.56,0.345,6.4,48.6
0,477.0,19.4,8.3,45.0,9.3,46.0,456.8614334,1.52,0.338,6.3,47.6
0,495.0,19.0,9.0,48.0,9.4,46.0,397.148467,1.5,0.33,6.2,46.8
0,56.0,18.6,10.0,51.0,9.6,47.0,347.673678,1.54,0.323,6.0,46.3
0,511.0,18.2,11.2,54.0,9.7,47.0,327.1149461,1.5,0.319,5.9,45.9
0,512.0,17.9,12.0,51.0,9.9,45.0,313.21598,1.5,0.315,5.7,45.7
0,51.0,17.5,12.8,47.0,1.0,44.0,286.25819,1.49,0.316,5.6,45.7
0,58.0,17.2,13.4,44.0,1.2,42.0,253.768343,1.47,0.315,5.4,45.6
0,54.0,16.8,13.9,4.0,1.4,4.0,243.1586486,1.52,0.314,5.3,45.6
0,49.0,16.5,14.3,37.0,1.5,38.0,243.5429317,1.51,0.312,5.2,46.0
0,356.0,19.1,2.8,46.0,8.5,52.0,777.248751,3.755,0.394,7.3,53.1
0,362.0,18.7,2.9,37.0,8.7,44.0,125.998515,0.01,0.39,7.3,52.6
0,366.0,18.2,3.1,39.0,8.8,46.0,986.13177,0.64,0.387,7.3,52.2
0,367.0,17.9,3.6,4.0,9.0,51.0,973.472574,0.62,0.381,7.3,51.8
0,365.0,17.5,3.9,33.0,9.2,4.0,989.2363633,0.56,0.37,6.7,51.6
0,364.0,17.1,4.1,39.0,9.4,43.0,896.5697341,0.5,0.36,6.7,51.2
0,37.0,16.7,4.4,24.0,9.6,32.0,84.455939,0.47,0.343,6.3,57.0
0,394.0,16.4,4.7,19.0,9.8,3.0,929.772391,0.45,0.338,6.0,49.6
0,394.0,16.1,4.9,28.0,1.0,38.0,81.683884,0.42,0.306,5.7,49.4
0,414.0,15.7,5.1,4.0,1.3,49.0,712.1847694,0.41,0.303,5.5,48.5
0,46.0,15.4,5.2,25.0,1.5,37.0,66.2421396,0.42,0.306,5.6,48.6
0,45.0,15.1,5.2,21.0,1.7,31.0,454.6765879,0.34,0.301,5.6,48.5
0,43.0,14.8,5.1,23.0,1.9,36.0,292.5914364,0.42,0.284,5.4,48.4
0,43.0,14.4,5.0,25.0,11.1,31.0,22.854821,0.36,0.303,5.1,48.1
0,4.0,14.1,4.8,26.0,11.3,26.0,197.3156442,0.3,0.3,4.9,48.0
0,44.0,13.9,4.6,36.0,11.5,3.0,166.231785,0.25,0.0,4.7,47.6
0,82.0,63.8,0.1,96.0,0.8,96.0,13653.2264,3.755,0.845,16.3,85.0
0,83.0,63.1,0.1,95.0,0.8,95.0,14817.37778,7.16,0.841,16.2,83.0
0,84.0,62.5,0.1,91.0,0.8,9.0,15941.39722,7.2,0.831,15.6,81.0
0,84.0,61.8,0.1,9.0,0.8,9.0,15431.9293,6.76,0.826,15.5,79.9
0,86.0,61.2,0.1,94.0,0.8,93.0,1475.69242,7.26,0.82,15.4,79.8
0,89.0,6.6,0.1,92.0,0.8,92.0,1286.17764,7.93,0.815,15.2,79.1
0,91.0,59.9,0.1,94.0,0.8,94.0,1243.32824,7.67,0.816,15.3,79.3
0,88.0,59.3,0.1,95.0,0.9,95.0,1781.3668,7.31,0.804,15.2,79.6
0,9.0,58.7,0.1,96.0,0.9,95.0,1526.87746,7.39,0.797,14.8,78.9
0,91.0,58.1,0.1,94.0,0.9,94.0,9484.681227,7.33,0.796,14.9,78.9
0,93.0,57.4,0.1,91.0,0.9,92.0,7615.3468,7.57,0.79,14.6,78.4
0,97.0,56.8,0.1,93.0,0.9,94.0,621.828325,6.32,0.781,14.3,78.0
0,1.0,56.1,0.1,96.0,1.0,96.0,4787.699532,6.37,0.775,14.0,77.9
0,11.0,55.4,0.1,97.0,1.0,97.0,4463.545867,6.06,0.768,13.9,77.8
0,16.0,54.7,0.1,97.0,1.0,96.0,4595.666327,6.1,0.761,13.7,77.3
0,13.0,54.0,0.1,91.0,1.1,91.0,511.368479,6.24,0.755,13.5,77.3
0,85.0,32.9,0.1,99.0,3.6,99.0,869.211938,3.755,0.734,13.5,76.1
0,86.0,31.9,0.1,99.0,3.7,99.0,7683.5238,5.78,0.723,13.1,75.8
0,88.0,3.9,0.1,99.0,3.8,99.0,777.77594,5.79,0.713,12.7,75.6
0,89.0,3.0,0.1,99.0,3.9,99.0,6337.882993,5.74,0.703,12.4,75.4
0,91.0,29.0,0.1,99.0,4.1,99.0,5633.79616,5.63,0.7,12.8,75.2
0,92.0,28.1,0.1,99.0,4.2,99.0,456.512487,5.75,0.691,12.5,75.0
0,93.0,27.3,0.1,99.0,4.4,99.0,3838.434292,4.88,0.682,12.2,74.9
0,97.0,26.5,0.1,97.0,4.5,99.0,3471.247547,4.27,0.672,11.9,74.5
0,96.0,25.7,0.1,93.0,4.7,94.0,2695.366223,3.88,0.659,11.4,74.4
0,98.0,24.9,0.1,93.0,4.8,94.0,299.229676,3.28,0.646,11.0,74.2
0,99.0,24.1,0.1,87.0,5.0,87.0,1753.4178,2.92,0.634,10.6,73.9
0,11.0,23.4,0.1,87.0,5.1,87.0,158.668462,3.04,0.622,10.2,73.5
0,13.0,22.6,0.1,86.0,5.3,87.0,1288.642924,2.96,0.61,9.9,73.1
0,16.0,21.9,0.1,86.0,5.5,86.0,1148.5857,2.91,0.6,9.7,72.7
0,11.0,21.2,0.1,86.0,5.7,86.0,153.1824,2.84,0.592,9.6,72.2
0,115.0,2.5,0.1,85.0,5.9,86.0,959.372181,3.06,0.583,9.5,71.7
0,143.0,57.9,0.1,91.0,2.1,91.0,644.525556,3.755,0.724,13.6,74.8
0,144.0,57.2,0.1,9.0,2.1,9.0,7913.383432,4.38,0.72,13.6,74.6
0,145.0,56.4,0.1,91.0,2.1,91.0,83.5863,4.41,0.712,13.3,74.4
0,143.0,55.7,0.1,91.0,2.1,91.0,7884.984429,4.44,0.707,13.2,74.3
0,144.0,55.0,0.1,85.0,2.2,85.0,7227.73968,4.37,0.7,13.0,74.2
0,15.0,54.2,0.1,88.0,2.2,88.0,625.65544,4.28,0.695,12.8,73.6
